297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6050;Crni;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6052;Drenje;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6053;Koromačno;52222;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6054;Krapan;52223;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6055;Kunj;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6056;Letajac;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6057;Most-Raša                ;52223;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6058;POLJE;52223;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6059;Raša;52223;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6060;Ravni;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6061;Skitača;52222;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6062;Skvaranska               ;52222;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6063;Stanišovi;52222;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6064;Sveta Marina;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6068;Sveti Bartul;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6051;SVETI LOVREČ LABINSKI;52222;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6065;Topid;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6066;Trget;52224;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6067;Trgetari;52224;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6069;Viškovići;52222;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6070;Rovinj;52210;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6071;Rovinjsko Selo;52210;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6103;Cere;52231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;5853;Eržišće                  ;52231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6104;Frančići;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6105;Jurazini;52231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6106;Kraj Drage;52231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6107;Mali Golji;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6108;Mali Turini;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6109;Marići;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6110;Markoci;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6111;Martinski                ;52231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6112;Nedešćina;52231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6113;PARADIŽ;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6114;Ružići;52231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6115;Santalezi;52231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6116;Snašići;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6117;Štrmac;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6118;Šumber;52231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6119;Veli Golji;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6120;Veli Turini;52220;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6121;Vrećari;52231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6122;Županići;52231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6074;Čehići;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6077;Frnjolići;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6079;Heraki;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6080;Ivići;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6081;JAKIĆI DOLINJI;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;7554;Jakići I i II;52448;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6082;Jurcani;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6083;Kapovići;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6085;Knapići;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6087;Kršuli;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6088;Krunčići;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6089;Lakovići;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6091;Medaki;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6092;Medvidići;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6093;Orbani;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6094;Pajari;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6095;Perini;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6096;Radići;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6097;Rajki;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6098;Selina;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6099;Stranići kod Lovreča     ;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6100;Sveti Lovreč Pazenatički ;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6101;Vošteni;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6102;Zgrabljići;52448;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6123;Sveti Petar u Šumi;52404;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6124;Bibići;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6125;Bokordići;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6126;Boškari;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6127;Bričanci;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;7550;Brščići;52342;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6128;Butkovići;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;7551;Cirka;52342;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6129;Cukrići;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6130;Čabrunići;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6131;Foli;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6132;Juršići;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;7552;Klarići;52342;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6133;Kranjčići                ;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6134;Pajkovići;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;7553;Paradiž;52342;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6135;Peresiji;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6136;Pusti;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6137;Raponji                  ;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6138;Režanci;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6139;Salambati;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6140;Smoljanci;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6141;Svetvinčenat;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6142;Štokovci;52342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6004;Frata;52465;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6007;Gedići;52446;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6026;Perci;52465;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6031;Rošini;52446;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6039;Tar;52465;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6040;Vabriga;52465;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6143;Brčići;52444;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6144;Brečevići;52444;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6145;Jakovici;52444;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6146;Kringa;52444;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6147;Muntrilj;52444;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6148;Radetići;52444;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6149;Tinjan;52444;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6150;Žužići;52444;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6151;Babići;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6152;Bašanija;52475;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6153;Crveni Vrh;52475;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6154;Čepljani;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6155;Đuba;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6156;Finida;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6157;Juricani;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6158;Katoro;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6159;Kmeti;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6160;Križine;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6161;Lovrečica;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6162;Materada;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6163;Monterol;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6164;Murine;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6165;Petrovija;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6166;Savudrija;52475;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6167;Seget;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6173;Sveta Marija na Krasu    ;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6168;Umag;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6169;Valica;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6170;Vardica;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6171;Vilanija;52470;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6172;Zambratija;52475;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6174;Anžići;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6175;Bačva;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6176;Barat;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6177;Barići;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6178;Baškoti;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6179;Benčani;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6180;Broskvari;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6181;Bucalovići;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6182;Bujarići;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6183;Cerion;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6184;Cvitani;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6185;Deklevi;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6186;Diklići;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6187;Fabci;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6188;Farini;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6189;Gambetići;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6190;Kočići;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6191;Kolumbera;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6192;Korlevići;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6193;Košutići;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6194;Kurjavići;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6195;Legovići;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6196;Majkusi;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6197;Markovac;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6198;Milanezi;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6199;Prašćari;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6200;Prhati;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6201;Pršurići;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6202;Radoši kod Višnjana;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6203;Radovani;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6204;Rafaeli;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6205;Rapavel;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6206;Sinožići;52445;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6207;Smolici                  ;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6208;Srebrnići;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6209;Strpačići                ;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6210;Sveti Ivan;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6211;Štuti;52463;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;5;ISTARSKA;;True;6212;Vejaki;52463;;True
